dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction,run
CoNSeP,point_seed42,high_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,16,0.1269841269841269,0.6153846153846154,2.5396825396825395,0.2301255230125523,0.0794979079497908,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,36,0.2857142857142857,0.7058823529411765,2.8571428571428568,0.1986754966887417,0.2052980132450331,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,77,0.6111111111111112,0.7623762376237624,3.055555555555556,0.1215880893300248,0.5136476426799008,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,101,0.8015873015873016,0.6644736842105263,2.671957671957672,0.0710227272727272,0.7159090909090908,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.1,51,126,49,0.3888888888888889,0.9607843137254902,3.888888888888889,0.1699779249448123,0.3200883002207505,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.2,101,126,88,0.6984126984126984,0.8712871287128713,3.492063492063492,0.0942928039702233,0.6228287841191067,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.3,152,126,113,0.8968253968253969,0.743421052631579,2.9894179894179898,0.0369318181818181,0.8522727272727273,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.05,26,126,0,0.0,0.0,0.0,0.2635983263598326,-0.0543933054393306,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.1,51,126,4,0.0317460317460317,0.0784313725490196,0.3174603174603174,0.2693156732891832,-0.0772626931567328,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.2,101,126,18,0.1428571428571428,0.1782178217821782,0.7142857142857142,0.2679900744416873,-0.0719602977667492,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.3,152,126,26,0.2063492063492063,0.1710526315789473,0.6878306878306878,0.2840909090909091,-0.1363636363636364,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.1,51,126,50,0.3968253968253968,0.9803921568627452,3.968253968253968,0.1677704194260485,0.3289183222958057,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.2,101,126,89,0.7063492063492064,0.8811881188118812,3.531746031746032,0.0918114143920595,0.6327543424317618,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.3,152,126,115,0.9126984126984128,0.756578947368421,3.0423280423280423,0.03125,0.875,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.1,51,126,51,0.4047619047619047,1.0,4.047619047619048,0.1655629139072847,0.3377483443708609,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.2,101,126,83,0.6587301587301587,0.8217821782178217,3.293650793650793,0.1066997518610421,0.5732009925558312,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.3,152,126,104,0.8253968253968254,0.6842105263157895,2.751322751322751,0.0625,0.75,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.05,26,126,19,0.1507936507936507,0.7307692307692307,3.015873015873016,0.2238493723849372,0.104602510460251,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.1,51,126,28,0.2222222222222222,0.5490196078431373,2.222222222222222,0.2163355408388521,0.1346578366445916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.2,101,126,35,0.2777777777777778,0.3465346534653465,1.3888888888888888,0.2258064516129032,0.0967741935483871,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.3,152,126,51,0.4047619047619047,0.3355263157894737,1.3492063492063493,0.2130681818181818,0.1477272727272727,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.05,26,126,10,0.0793650793650793,0.3846153846153846,1.5873015873015872,0.2426778242677824,0.0292887029288703,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.1,51,126,19,0.1507936507936507,0.3725490196078431,1.5079365079365077,0.2362030905077262,0.0551876379690948,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.2,101,126,27,0.2142857142857142,0.2673267326732673,1.0714285714285714,0.2456575682382134,0.0173697270471464,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.3,152,126,35,0.2777777777777778,0.2302631578947368,0.925925925925926,0.2585227272727273,-0.0340909090909091,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.05,26,126,0,0.0,0.0,0.0,0.2635983263598326,-0.0543933054393306,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.1,51,126,0,0.0,0.0,0.0,0.2781456953642384,-0.1125827814569535,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.2,101,126,0,0.0,0.0,0.0,0.3126550868486352,-0.250620347394541,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.3,152,126,27,0.2142857142857142,0.1776315789473684,0.7142857142857143,0.28125,-0.125,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.05,26,126,0,0.0,0.0,0.0,0.2635983263598326,-0.0543933054393306,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.1,51,126,2,0.0158730158730158,0.0392156862745098,0.1587301587301587,0.2737306843267108,-0.0949227373068433,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.2,101,126,18,0.1428571428571428,0.1782178217821782,0.7142857142857142,0.2679900744416873,-0.0719602977667492,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.3,152,126,36,0.2857142857142857,0.2368421052631578,0.9523809523809524,0.2556818181818182,-0.0227272727272727,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.1,51,126,50,0.3968253968253968,0.9803921568627452,3.968253968253968,0.1677704194260485,0.3289183222958057,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.2,101,126,91,0.7222222222222222,0.900990099009901,3.611111111111111,0.086848635235732,0.652605459057072,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.3,152,126,119,0.9444444444444444,0.7828947368421053,3.1481481481481484,0.0198863636363636,0.9204545454545454,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.1,51,126,47,0.373015873015873,0.9215686274509804,3.73015873015873,0.1743929359823399,0.3024282560706401,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.2,101,126,82,0.6507936507936508,0.8118811881188119,3.253968253968254,0.1091811414392059,0.5632754342431762,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.3,152,126,105,0.8333333333333334,0.6907894736842105,2.777777777777778,0.0596590909090909,0.7613636363636364,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.1,51,126,49,0.3888888888888889,0.9607843137254902,3.888888888888889,0.1699779249448123,0.3200883002207505,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.2,101,126,88,0.6984126984126984,0.8712871287128713,3.492063492063492,0.0942928039702233,0.6228287841191067,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.3,152,126,108,0.8571428571428571,0.7105263157894737,2.857142857142857,0.0511363636363636,0.7954545454545454,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.1,51,126,50,0.3968253968253968,0.9803921568627452,3.968253968253968,0.1677704194260485,0.3289183222958057,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.2,101,126,94,0.746031746031746,0.9306930693069309,3.73015873015873,0.0794044665012407,0.6823821339950372,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.3,152,126,115,0.9126984126984128,0.756578947368421,3.0423280423280423,0.03125,0.875,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.05,26,126,23,0.1825396825396825,0.8846153846153846,3.65079365079365,0.2154811715481171,0.1380753138075313,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.1,51,126,44,0.3492063492063492,0.8627450980392157,3.492063492063492,0.1810154525386313,0.2759381898454746,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.2,101,126,80,0.6349206349206349,0.7920792079207921,3.1746031746031744,0.1141439205955335,0.543424317617866,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.3,152,126,109,0.8650793650793651,0.7171052631578947,2.883597883597884,0.0482954545454545,0.8068181818181819,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.1,51,126,45,0.3571428571428571,0.8823529411764706,3.571428571428571,0.1788079470198675,0.2847682119205298,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.2,101,126,80,0.6349206349206349,0.7920792079207921,3.1746031746031744,0.1141439205955335,0.543424317617866,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.3,152,126,110,0.873015873015873,0.7236842105263158,2.9100529100529102,0.0454545454545454,0.8181818181818181,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.05,26,126,21,0.1666666666666666,0.8076923076923077,3.333333333333333,0.2196652719665272,0.1213389121338912,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.1,51,126,40,0.3174603174603174,0.7843137254901961,3.1746031746031744,0.1898454746136865,0.2406181015452538,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.2,101,126,75,0.5952380952380952,0.7425742574257426,2.976190476190476,0.1265508684863523,0.4937965260545905,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.3,152,126,111,0.8809523809523809,0.7302631578947368,2.9365079365079367,0.0426136363636363,0.8295454545454546,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,26,0.2063492063492063,1.0,4.126984126984127,0.209205020920502,0.1631799163179916,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,51,0.4047619047619047,1.0,4.047619047619048,0.1655629139072847,0.3377483443708609,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,94,0.746031746031746,0.9306930693069309,3.73015873015873,0.0794044665012407,0.6823821339950372,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,118,0.9365079365079364,0.7763157894736842,3.121693121693122,0.0227272727272727,0.9090909090909092,stage3_predictor_consep_grid_point_seed42
